key_resp_welcome_started,key_resp_welcome_keys,key_resp_welcome_rt,key_resp_welcome_duration,prolific_id,path_id,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1_started,key_resp_instruction1_keys,key_resp_instruction1_rt,key_resp_instruction1_duration,key_resp_instruction2_started,key_resp_instruction2_keys,key_resp_instruction2_rt,key_resp_instruction2_duration,key_resp_instruction3_started,key_resp_instruction3_keys,key_resp_instruction3_rt,key_resp_instruction3_duration,key_resp_instruction4_started,key_resp_instruction4_keys,key_resp_instruction4_rt,key_resp_instruction4_duration,practiceCondition,practice_reward_seqs,practice_trial_started,practice_trial_num,prac_presentationInterval,"practice_reward_seq: 2,1,3",practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_resp_rt,practice_resp_duration,practice_resp_keys,reward_img,cumulative_reward,trial_reward,"practice_reward_seq: 2,3,1",block_break_started,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",practice_end_time,practice_end_keys,practice_end_rt,practice_end_duration,main_instruction_text_started,block_condition,block_order_indices,main_instruction_keys,main_instruction_rt,main_instruction_duration,block_number,block_assignment,current_condition,main_reward_seqs,main_trial_started,main_trial_num,main_trial_keys,main_trial_rt,main_trial_duration,main_presentationInterval,reward_presentation_time,main_reward_seq,reward_rand_val,main_reward_img,current_reward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block_reward,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,block_reward.length,block_reward_all,reward_amount,date_end_task
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,,,,,,,,,,,,,,,,1,3,,,323.3511,12,up,0.0685,,1,0.3,"[3,1,2]",0.306975138,stimuli/card_100_transparent.png,100,12,0,12,0,1,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,1,3,,,325.2353,13,up,1.4879,,1.5,0.3,"[3,1,2]",0.435979945,stimuli/card_100_transparent.png,100,13,0,13,0,1,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,1,3,,,329.0516,14,up,0.9688,,1.5,0.3,"[3,1,2]",0.396672821,stimuli/card_100_transparent.png,100,14,0,14,0,1,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.3352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1500],0,0,0,0,1,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,2,5,"[5,15]","[[1,2,3],[3,1,2]]",337.3482,0,right,1.4073,,1,0.3,"[1,2,3]",0.102266894,stimuli/card_10_transparent.png,10,0,0,0,0,1,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,2,5,,,340.5678,1,right,0.5354,,0.5,0.3,"[1,2,3]",0.315657259,stimuli/card_0_transparent.png,0,1,0,1,0,1,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,2,5,,,342.435,2,left,1.516,,0.5,0.3,"[1,2,3]",0.328412096,stimuli/card_100_transparent.png,100,2,0,2,0,1,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,2,5,,,345.285,3,left,0.0397,,1,0.3,"[1,2,3]",0.404266648,stimuli/card_100_transparent.png,100,3,0,3,0,1,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,,,,,,,,,,,,,,,,2,5,,,347.1507,4,left,1.1515,,1,0.3,"[1,2,3]",0.900267349,stimuli/card_100_transparent.png,100,4,0,4,0,1,,,,,,,,,,
,,,,655f9361656f0a872d1bd405,B,2024-06-29_08h24.12.590,Slot Machine Game,2023.1.3,MacIntel,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,,,,,,,,,,,,,,,,2,5,,,350.135,5,left,0.1081,,1.5,0.3,"[3,1,2]",0.549193449,stimuli/card_0_transparent.png,0,5,0,5,0,1,,,,,,,,,,
