key_resp_welcome_started,key_resp_welcome_keys,key_resp_welcome_rt,key_resp_welcome_duration,prolific_id,path_id,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1_started,key_resp_instruction1_keys,key_resp_instruction1_rt,key_resp_instruction1_duration,key_resp_instruction2_started,key_resp_instruction2_keys,key_resp_instruction2_rt,key_resp_instruction2_duration,key_resp_instruction3_started,key_resp_instruction3_keys,key_resp_instruction3_rt,key_resp_instruction3_duration,key_resp_instruction4_started,key_resp_instruction4_keys,key_resp_instruction4_rt,key_resp_instruction4_duration,practiceCondition,practice_reward_seqs,practice_trial_started,practice_trial_num,practice_resp_rt,practice_resp_duration,practice_resp_keys,prac_presentationInterval,"practice_reward_seq: 2,1,3",reward_img,cumulative_reward,trial_reward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,"practice_reward_seq: 2,3,1",block_break_started,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",practice_end_time,practice_end_keys,practice_end_rt,practice_end_duration,main_instruction_text_started,block_condition,block_order_indices,main_instruction_keys,main_instruction_rt,main_instruction_duration,block_number,block_assignment,current_condition,main_reward_seqs,main_trial_started,main_trial_num,main_trial_keys,main_presentationInterval,reward_presentation_time,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,main_trial_rt,main_trial_duration,main_reward_seq,reward_rand_val,main_reward_img,current_reward,block_reward,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,block_reward.length,block_reward_all,reward_amount,date_end_task
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,830,,,,,,,,,,,,,,,,,,,,,5,6,,,525.6301,14,right,1.5,0.3,14,0,14,0,1,0.2205,,"[3,2,1]",0.105955664,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[740,560,940,1030,830]",4,0,4,0,1,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,6,8,"[11,15]","[[2,1,3],[1,2,3]]",533.1915,0,up,0.5,0.3,0,0,0,0,1,0.9007,,"[2,1,3]",0.714556419,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,6,8,,,535.4132,1,up,1,0.3,1,0,1,0,1,0.6907,,"[2,1,3]",0.896266816,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,6,8,,,537.9294,2,up,0.5,0.3,2,0,2,0,1,1.3878,,"[2,1,3]",0.586280503,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,6,8,,,540.6298,3,up,1.5,0.3,3,0,3,0,1,0.5984,,"[2,1,3]",0.707689041,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,6,8,,,543.563,4,up,0.5,0.3,4,0,4,0,1,0.4075,,"[2,1,3]",0.759284892,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,6,8,,,545.2964,5,up,1,0.3,5,0,5,0,1,0.7013,,"[2,1,3]",0.686723345,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,6,8,,,547.8297,6,up,1.5,0.3,6,0,6,0,1,0.6397,,"[2,1,3]",0.082720331,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,610,,,,,,,,,,,,,,,,,,,,,6,8,,,550.7964,7,left,1,0.3,7,0,7,0,1,0.6375,,"[2,1,3]",0.70580028,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,610,,,,,,,,,,,,,,,,,,,,,6,8,,,553.2629,8,right,1.5,0.3,8,0,8,0,1,0.2665,,"[2,1,3]",0.819142297,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,6,8,,,555.8629,9,left,1,0.3,9,0,9,0,1,0.2995,,"[2,1,3]",0.630746009,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,720,,,,,,,,,,,,,,,,,,,,,6,8,,,557.9961,10,up,0.5,0.3,10,0,10,0,1,0.2371,,"[2,1,3]",0.531839632,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,730,,,,,,,,,,,,,,,,,,,,,6,8,,,559.5629,11,up,0.5,0.3,11,0,11,0,1,0.1248,,"[1,2,3]",0.60665683,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,730,,,,,,,,,,,,,,,,,,,,,6,8,,,561.0129,12,right,0.5,0.3,12,0,12,0,1,0.2871,,"[1,2,3]",0.443007102,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,740,,,,,,,,,,,,,,,,,,,,,6,8,,,562.6294,13,left,1,0.3,13,0,13,0,1,0.7567,,"[1,2,3]",0.111777411,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,750,,,,,,,,,,,,,,,,,,,,,6,8,,,565.2128,14,up,1,0.3,14,0,14,0,1,0.1668,,"[1,2,3]",0.529402862,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.2128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[740,560,940,1030,830,750]",5,0,5,0,1,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,7,9,"[8,15]","[[3,2,1],[3,1,2]]",572.2239,0,right,0.5,0.3,0,0,0,0,1,1.0163,,"[3,2,1]",0.677058227,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,7,9,,,574.5626,1,up,0.5,0.3,1,0,1,0,1,0.4239,,"[3,2,1]",0.843793916,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,7,9,,,576.3119,2,left,1.5,0.3,2,0,2,0,1,0.1486,,"[3,2,1]",0.138445145,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,7,9,,,578.7792,3,right,1.5,0.3,3,0,3,0,1,0.0944,,"[3,2,1]",0.377965527,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,,,,,,,,7,9,,,581.1958,4,right,0.5,0.3,4,0,4,0,1,0.5064,,"[3,2,1]",0.73260043,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,,,,7,9,,,583.0282,5,right,1,0.3,5,0,5,0,1,2.4319,,"[3,2,1]",0.791246167,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,520,,,,,,,,,,,,,,,,,,,,,7,9,,,587.2787,6,right,1,0.3,6,0,6,0,1,0.8246,,"[3,2,1]",0.881867852,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,7,9,,,589.9125,7,right,1,0.3,7,0,7,0,1,1.3369,,"[3,2,1]",0.494463319,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,7,9,,,593.079,8,right,1,0.3,8,0,8,0,1,0.6347,,"[3,1,2]",0.64112552,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,640,,,,,,,,,,,,,,,,,,,,,7,9,,,595.5456,9,right,1.5,0.3,9,0,9,0,1,0.9317,,"[3,1,2]",0.748476622,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,640,,,,,,,,,,,,,,,,,,,,,7,9,,,598.8122,10,left,1.5,0.3,10,0,10,0,1,0.3881,,"[3,1,2]",0.71572979,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,740,,,,,,,,,,,,,,,,,,,,,7,9,,,601.5289,11,up,1,0.3,11,0,11,0,1,0.417,,"[3,1,2]",0.208324447,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,840,,,,,,,,,,,,,,,,,,,,,7,9,,,603.7789,12,up,0.5,0.3,12,0,12,0,1,0.2824,,"[3,1,2]",0.710254263,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,940,,,,,,,,,,,,,,,,,,,,,7,9,,,605.3942,13,up,1,0.3,13,0,13,0,1,0.2015,,"[3,1,2]",0.876712082,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,1040,,,,,,,,,,,,,,,,,,,,,7,9,,,607.4122,14,up,1,0.3,14,0,14,0,1,0.3055,,"[3,1,2]",0.524415998,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.5455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[740,560,940,1030,830,750,1040]",6,0,6,0,1,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,8,2,"[6,15]","[[1,3,2],[3,2,1]]",614.554,0,up,0.5,0.3,0,0,0,0,1,0.1991,,"[1,3,2]",0.865356715,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,8,2,,,616.0786,1,right,1,0.3,1,0,1,0,1,0.2177,,"[1,3,2]",0.582296514,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,8,2,,,618.1287,2,left,0.5,0.3,2,0,2,0,1,0.2575,,"[1,3,2]",0.681261084,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,8,2,,,619.7119,3,left,1,0.3,3,0,3,0,1,0.2089,,"[1,3,2]",0.922642603,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,310,,,,,,,,,,,,,,,,,,,,,8,2,,,621.7446,4,left,1,0.3,4,0,4,0,1,0.4089,,"[1,3,2]",0.601937548,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,410,,,,,,,,,,,,,,,,,,,,,8,2,,,623.9787,5,left,1.5,0.3,5,0,5,0,1,0.0051,,"[1,3,2]",0.56046567,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,410,,,,,,,,,,,,,,,,,,,,,8,2,,,626.312,6,left,0.5,0.3,6,0,6,0,1,0.4333,,"[3,2,1]",0.33012722,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,510,,,,,,,,,,,,,,,,,,,,,8,2,,,628.0785,7,right,1,0.3,7,0,7,0,1,0.3985,,"[3,2,1]",0.428203514,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,510,,,,,,,,,,,,,,,,,,,,,8,2,,,630.3108,8,right,0.5,0.3,8,0,8,0,1,1.0837,,"[3,2,1]",0.037242071,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,510,,,,,,,,,,,,,,,,,,,,,8,2,,,632.7116,9,left,1,0.3,9,0,9,0,1,0.0413,,"[3,2,1]",0.949200676,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,520,,,,,,,,,,,,,,,,,,,,,8,2,,,634.5784,10,up,1.5,0.3,10,0,10,0,1,0.2155,,"[3,2,1]",0.994872672,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,530,,,,,,,,,,,,,,,,,,,,,8,2,,,637.1277,11,right,1,0.3,11,0,11,0,1,0.2263,,"[3,2,1]",0.140873755,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,530,,,,,,,,,,,,,,,,,,,,,8,2,,,639.1614,12,left,1,0.3,12,0,12,0,1,0.2817,,"[3,2,1]",0.997117192,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,540,,,,,,,,,,,,,,,,,,,,,8,2,,,641.2617,13,up,1,0.3,13,0,13,0,1,0.2338,,"[3,2,1]",0.888801768,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,640,,,,,,,,,,,,,,,,,,,,,8,2,,,643.3282,14,right,0.5,0.3,14,0,14,0,1,0.5221,,"[3,2,1]",0.8625181,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.1774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[740,560,940,1030,830,750,1040,640]",7,0,7,0,1,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,9,10,"[10,15]","[[3,1,2],[1,3,2]]",650.19,0,right,1,0.3,0,0,0,0,1,0.5564,,"[3,1,2]",0.676215647,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,9,10,,,652.5615,1,up,1.5,0.3,1,0,1,0,1,0.2645,,"[3,1,2]",0.070891621,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,9,10,,,655.1612,2,left,1,0.3,2,0,2,0,1,0.037,,"[3,1,2]",0.511353966,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,9,10,,,657.0113,3,right,1.5,0.3,3,0,3,0,1,0.05,,"[3,1,2]",0.602841234,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,9,10,,,659.3781,4,up,1.5,0.3,4,0,4,0,1,0.3319,,"[3,1,2]",0.397999774,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,9,10,,,662.0447,5,up,1,0.3,5,0,5,0,1,0.1812,,"[3,1,2]",0.734125644,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,,,,,,,,9,10,,,664.0613,6,up,1,0.3,6,0,6,0,1,0.3164,,"[3,1,2]",0.460718905,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,,,,9,10,,,666.2113,7,up,1.5,0.3,7,0,7,0,1,0.2508,,"[3,1,2]",0.731492052,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,,,,9,10,,,668.7936,8,up,1,0.3,8,0,8,0,1,0.6991,,"[3,1,2]",0.081361442,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,430,,,,,,,,,,,,,,,,,,,,,9,10,,,671.3104,9,right,1.5,0.3,9,0,9,0,1,0.404,,"[3,1,2]",0.316201618,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,440,,,,,,,,,,,,,,,,,,,,,9,10,,,674.0278,10,left,1.5,0.3,10,0,10,0,1,0.1078,,"[1,3,2]",0.12465342,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,440,,,,,,,,,,,,,,,,,,,,,9,10,,,676.4611,11,up,1.5,0.3,11,0,11,0,1,0.1422,,"[1,3,2]",0.283898899,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,450,,,,,,,,,,,,,,,,,,,,,9,10,,,678.9269,12,right,1.5,0.3,12,0,12,0,1,0.2901,,"[1,3,2]",0.645640773,stimuli/card_10_transparent.png,10,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,550,,,,,,,,,,,,,,,,,,,,,9,10,,,681.5277,13,left,0.5,0.3,13,0,13,0,1,0.021,,"[1,3,2]",0.214943605,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,550,,,,,,,,,,,,,,,,,,,,,9,10,,,682.8776,14,left,1.5,0.3,14,0,14,0,1,0.0543,,"[1,3,2]",0.044311619,stimuli/card_0_transparent.png,0,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[740,560,940,1030,830,750,1040,640,550]",8,0,8,0,1,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,10,3,"[15,15]","[[3,1,2],[3,1,2]]",690.2716,0,up,0.5,0.3,0,0,0,0,1,0.5727,,"[3,1,2]",0.950421212,stimuli/card_100_transparent.png,100,,,,,,,,,,
,,,,5998ffe005a0e30001f1ff54,A,2024-07-04_15h30.56.288,Slot Machine Game,2023.1.3,MacIntel,29.23976608,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,10,3,,,692.1609,1,right,0.5,0.3,1,0,1,0,1,0.6,,"[3,1,2]",0.953581349,stimuli/card_10_transparent.png,10,,,,,,,,,,
