key_resp_welcome_started,key_resp_welcome_keys,key_resp_welcome_rt,key_resp_welcome_duration,prolific_pid,path_id,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1_started,key_resp_instruction1_keys,key_resp_instruction1_rt,key_resp_instruction1_duration,key_resp_instruction2_started,key_resp_instruction2_keys,key_resp_instruction2_rt,key_resp_instruction2_duration,key_resp_instruction3_started,key_resp_instruction3_keys,key_resp_instruction3_rt,key_resp_instruction3_duration,key_resp_instruction4_started,key_resp_instruction4_keys,key_resp_instruction4_rt,key_resp_instruction4_duration,practiceCondition,practice_reward_seqs,practice_trial_started,practice_trial_num,prac_presentationInterval,practice_reward_seq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_resp_rt,practice_keypress_time,practice_resp_keys,reward_img,cumulative_reward,trial_reward,block_break_started,practice_end_time,practice_end_keys,practice_end_rt,practice_end_duration,main_instruction_text_started,block_condition,block_order_indices,main_instruction_keys,main_instruction_rt,main_instruction_duration,block_number,block_assignment,current_condition,main_reward_seqs,main_trial_started,main_trial_num,main_trial_keys,main_trial_rt,main_trial_keypress_time,main_presentationInterval,reward_presentation_time,main_reward_seq,reward_rand_val,main_reward_img,current_reward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block_reward,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,block_reward.length,block_reward_all,reward_amount,date_end_task
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,296.6386,3,1.5,"[1,3,2]",3,0,3,0,1,1.3429,298.001,left,stimuli/card_100_transparent.png,120,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,299.7964,4,1.5,"[1,3,2]",4,0,4,0,1,1.4997,301.3252,left,stimuli/card_100_transparent.png,220,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,303.1206,5,1.5,"[1,3,2]",5,0,5,0,1,0.5284,303.6689,left,stimuli/card_0_transparent.png,220,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,305.4646,6,0.5,"[3,1,2]",6,0,6,0,1,1.053,306.5448,left,stimuli/card_0_transparent.png,220,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,307.3426,7,0.5,"[3,1,2]",7,0,7,0,1,0.9746,308.34,up,stimuli/card_10_transparent.png,230,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,309.1372,8,1.5,"[3,1,2]",8,0,8,0,1,0.9316,310.1017,right,stimuli/card_10_transparent.png,240,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,311.8966,9,0.5,"[3,1,2]",9,0,9,0,1,0.861,312.7776,right,stimuli/card_10_transparent.png,250,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,313.5757,10,1,"[3,1,2]",10,0,10,0,1,0.9099,314.5062,up,stimuli/card_100_transparent.png,350,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,315.8025,11,1,"[3,1,2]",11,0,11,0,1,0.9051,316.7331,up,stimuli/card_100_transparent.png,450,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,318.0298,12,1,"[3,1,2]",12,0,12,0,1,1.0484,319.1104,up,stimuli/card_0_transparent.png,450,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,320.4068,13,1.5,"[3,1,2]",13,0,13,0,1,0.8337,321.2709,up,stimuli/card_100_transparent.png,550,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,323.0661,14,0.5,"[3,1,2]",14,0,14,0,1,0.8271,323.9137,up,stimuli/card_100_transparent.png,650,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5de7d12c26dd95000b6824c5,B,2024-08-16_13h26.26.504,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.7126,329.7159,space,3.0746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
