key_resp_welcome_started,key_resp_welcome_keys,key_resp_welcome_rt,key_resp_welcome_duration,prolific_pid,path_id,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1_started,key_resp_instruction1_keys,key_resp_instruction1_rt,key_resp_instruction1_duration,key_resp_instruction2_started,key_resp_instruction2_keys,key_resp_instruction2_rt,key_resp_instruction2_duration,key_resp_instruction3_started,key_resp_instruction3_keys,key_resp_instruction3_rt,key_resp_instruction3_duration,key_resp_instruction4_started,key_resp_instruction4_keys,key_resp_instruction4_rt,key_resp_instruction4_duration,practiceCondition,practice_reward_seqs,practice_trial_started,practice_trial_num,prac_presentationInterval,practice_reward_seq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_resp_rt,practice_keypress_time,practice_resp_keys,reward_img,cumulative_reward,trial_reward,block_break_started,practice_end_time,practice_end_keys,practice_end_rt,practice_end_duration,main_instruction_text_started,block_condition,block_order_indices,main_instruction_keys,main_instruction_rt,main_instruction_duration,block_number,block_assignment,current_condition,main_reward_seqs,main_trial_started,main_trial_num,main_trial_keys,main_trial_rt,main_trial_keypress_time,main_presentationInterval,reward_presentation_time,main_reward_seq,reward_rand_val,main_reward_img,current_reward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block_reward,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,block_reward.length,block_reward_all,reward_amount,date_end_task
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,989.7859,12,,,,0.5,0.3,,,,,12,0,12,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,995.3029,13,,,,1.5,0.3,,,,,13,0,13,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,1000.8174,14,,,,1.5,0.3,,,,,14,0,14,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.3321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[200,0,0]",2,0,2,0,1,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,"[7,15]","[[2,3,1],[1,2,3]]",1011.3352,0,,,,1.5,0.3,,,,,0,0,0,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,1016.8471,1,,,,1.5,0.3,,,,,1,0,1,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,1022.3633,2,,,,1,0.3,,,,,2,0,2,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,1027.8781,3,,,,1.5,0.3,,,,,3,0,3,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,1033.3914,4,,,,1,0.3,,,,,4,0,4,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,1038.908,5,,,,1,0.3,,,,,5,0,5,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,1044.423,6,,,,1,0.3,,,,,6,0,6,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,1049.9365,7,,,,1.5,0.3,,,,,7,0,7,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,1055.4375,8,,,,0.5,0.3,,,,,8,0,8,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,1060.9511,9,,,,1,0.3,,,,,9,0,9,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,1066.467,10,,,,1,0.3,,,,,10,0,10,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,1071.9822,11,,,,1,0.3,,,,,11,0,11,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,1077.4975,12,,,,0.5,0.3,,,,,12,0,12,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,1083.0113,13,,,,0.5,0.3,,,,,13,0,13,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,1088.5272,14,,,,1,0.3,,,,,14,0,14,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.0421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[200,0,0,0]",3,0,3,0,1,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,"[4,10,15]","[[2,3,1],[1,3,2],[3,2,1]]",1099.044,0,,,,0.5,0.3,,,,,0,0,0,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1104.5562,1,,,,1.5,0.3,,,,,1,0,1,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1110.0717,2,,,,1,0.3,,,,,2,0,2,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1115.5761,3,,,,0.5,0.3,,,,,3,0,3,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1121.0853,4,,,,1.5,0.3,,,,,4,0,4,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1126.601,5,,,,1.5,0.3,,,,,5,0,5,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1132.1151,6,,,,0.5,0.3,,,,,6,0,6,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1137.6305,7,,,,0.5,0.3,,,,,7,0,7,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1143.1458,8,,,,1,0.3,,,,,8,0,8,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1148.6616,9,,,,0.5,0.3,,,,,9,0,9,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1154.1758,10,,,,0.5,0.3,,,,,10,0,10,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1159.6836,11,,,,0.5,0.3,,,,,11,0,11,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1165.1898,12,,,,0.5,0.3,,,,,12,0,12,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1170.7052,13,,,,1.5,0.3,,,,,13,0,13,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,1176.2059,14,,,,1,0.3,,,,,14,0,14,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.7193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[200,0,0,0,0]",4,0,4,0,1,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,"[11,15]","[[2,1,3],[1,2,3]]",1186.7201,0,,,,0.5,0.3,,,,,0,0,0,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1192.2333,1,,,,1,0.3,,,,,1,0,1,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1197.7483,2,,,,1,0.3,,,,,2,0,2,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1203.2639,3,,,,1,0.3,,,,,3,0,3,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1208.7796,4,,,,1.5,0.3,,,,,4,0,4,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1214.2932,5,,,,1,0.3,,,,,5,0,5,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1219.8094,6,,,,1.5,0.3,,,,,6,0,6,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1225.3244,7,,,,1,0.3,,,,,7,0,7,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1230.8394,8,,,,1.5,0.3,,,,,8,0,8,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1236.3541,9,,,,0.5,0.3,,,,,9,0,9,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1241.8689,10,,,,0.5,0.3,,,,,10,0,10,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1247.3851,11,,,,1.5,0.3,,,,,11,0,11,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1252.9004,12,,,,1.5,0.3,,,,,12,0,12,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1258.4015,13,,,,0.5,0.3,,,,,13,0,13,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,1263.9148,14,,,,1,0.3,,,,,14,0,14,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.4301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[200,0,0,0,0,0]",5,0,5,0,1,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,"[8,15]","[[3,2,1],[3,1,2]]",1274.4301,0,,,,1.5,0.3,,,,,0,0,0,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,1279.9433,1,,,,1,0.3,,,,,1,0,1,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,1285.4579,2,,,,1,0.3,,,,,2,0,2,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,1290.972,3,,,,1.5,0.3,,,,,3,0,3,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,1296.4883,4,,,,1,0.3,,,,,4,0,4,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,1302.0025,5,,,,0.5,0.3,,,,,5,0,5,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,1307.5037,6,,,,0.5,0.3,,,,,6,0,6,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,1313.0168,7,,,,1.5,0.3,,,,,7,0,7,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,1318.5316,8,,,,1,0.3,,,,,8,0,8,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,1324.0476,9,,,,1,0.3,,,,,9,0,9,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,1329.5648,10,,,,1,0.3,,,,,10,0,10,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,1335.0791,11,,,,1,0.3,,,,,11,0,11,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,1340.5927,12,,,,1.5,0.3,,,,,12,0,12,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,1346.1074,13,,,,1,0.3,,,,,13,0,13,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,1351.6241,14,,,,0.5,0.3,,,,,14,0,14,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.1396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[200,0,0,0,0,0,0]",6,0,6,0,1,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,"[6,15]","[[1,3,2],[3,2,1]]",1362.1401,0,,,,1,0.3,,,,,0,0,0,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,1367.6538,1,,,,0.5,0.3,,,,,1,0,1,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,1373.1669,2,,,,1.5,0.3,,,,,2,0,2,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,1378.6688,3,,,,0.5,0.3,,,,,3,0,3,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,1384.1807,4,,,,1,0.3,,,,,4,0,4,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,1389.6973,5,,,,0.5,0.3,,,,,5,0,5,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,1395.2125,6,,,,1,0.3,,,,,6,0,6,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,1400.7275,7,,,,1,0.3,,,,,7,0,7,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,1406.2444,8,,,,1.5,0.3,,,,,8,0,8,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,1411.7576,9,,,,1,0.3,,,,,9,0,9,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,1417.2725,10,,,,1,0.3,,,,,10,0,10,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,1422.7892,11,,,,0.5,0.3,,,,,11,0,11,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,1428.3037,12,,,,1,0.3,,,,,12,0,12,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,1433.8182,13,,,,1.5,0.3,,,,,13,0,13,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,1439.3331,14,,,,1.5,0.3,,,,,14,0,14,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.8487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[200,0,0,0,0,0,0,0]",7,0,7,0,1,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,"[10,15]","[[3,1,2],[1,3,2]]",1449.8508,0,,,,0.5,0.3,,,,,0,0,0,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,,,1455.3633,1,,,,0.5,0.3,,,,,1,0,1,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,,,1460.8802,2,,,,0.5,0.3,,,,,2,0,2,0,1,,,,,,,,,,
,,,,embertesting2,B,2024-08-16_13h26.22.850,Slot Machine Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,,,1466.395,3,,,,1.5,0.3,,,,,3,0,3,0,1,,,,,,,,,,
