key_resp_welcome_started,key_resp_welcome_keys,key_resp_welcome_rt,key_resp_welcome_duration,prolific_id,path_id,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1_started,key_resp_instruction1_keys,key_resp_instruction1_rt,key_resp_instruction1_duration,key_resp_instruction2_started,key_resp_instruction2_keys,key_resp_instruction2_rt,key_resp_instruction2_duration,key_resp_instruction3_started,key_resp_instruction3_keys,key_resp_instruction3_rt,key_resp_instruction3_duration,key_resp_instruction4_started,key_resp_instruction4_keys,key_resp_instruction4_rt,key_resp_instruction4_duration,practiceCondition,practice_reward_seqs,practice_trial_started,practice_trial_num,practice_resp_rt,practice_resp_duration,practice_resp_keys,prac_presentationInterval,"practice_reward_seq: 2,1,3",reward_img,cumulative_reward,trial_reward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,"practice_reward_seq: 2,3,1",block_break_started,block_reward,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",practice_end_time,practice_end_keys,practice_end_rt,practice_end_duration,main_instruction_text_started,block_condition,block_order_indices,main_instruction_keys,main_instruction_rt,main_instruction_duration,block_number,block_assignment,current_condition,main_reward_seqs,main_trial_started,main_trial_num,main_trial_keys,main_trial_rt,main_trial_duration,main_presentationInterval,reward_presentation_time,main_reward_seq,reward_rand_val,main_reward_img,current_reward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,block_reward.length,block_reward_all,reward_amount,date_end_task
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,7,10,,,508.1235,3,right,0.0435,,1.5,0.3,"[3,1,2]",0.293320073,stimuli/card_10_transparent.png,10,3,0,3,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,7,10,,,510.4748,4,right,0.0442,,0.5,0.3,"[3,1,2]",0.223096278,stimuli/card_10_transparent.png,10,4,0,4,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,7,10,,,511.8432,5,right,0.0426,,1,0.3,"[3,1,2]",0.717377549,stimuli/card_10_transparent.png,10,5,0,5,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,7,10,,,513.7112,6,right,0.0642,,1.5,0.3,"[3,1,2]",0.349645383,stimuli/card_10_transparent.png,10,6,0,6,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,7,10,,,516.0953,7,right,0.0261,,1.5,0.3,"[3,1,2]",0.863538068,stimuli/card_10_transparent.png,10,7,0,7,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,7,10,,,518.4309,8,right,0.0767,,1.5,0.3,"[3,1,2]",0.054313689,stimuli/card_0_transparent.png,0,8,0,8,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,7,10,,,520.8154,9,right,0.2175,,0.5,0.3,"[3,1,2]",0.342572841,stimuli/card_10_transparent.png,10,9,0,9,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,7,10,,,522.367,10,left,0.0647,,1.5,0.3,"[1,3,2]",0.678066621,stimuli/card_100_transparent.png,100,10,0,10,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,,,524.7504,11,,,,1,0.3,,,,,11,0,11,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,,,530.2565,12,,,,1.5,0.3,,,,,12,0,12,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,,,535.7579,13,,,,1.5,0.3,,,,,13,0,13,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,,,541.2612,14,,,,1,0.3,,,,,14,0,14,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.7643,"[290,770,1220,380,150,490,290,430,180]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,"[9,15]","[[1,3,2],[2,3,1]]",551.7668,0,,,,1.5,0.3,,,,,0,0,0,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,,,557.2726,1,,,,0.5,0.3,,,,,1,0,1,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,,,562.7907,2,,,,1,0.3,,,,,2,0,2,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,,,568.2922,3,,,,1.5,0.3,,,,,3,0,3,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,,,573.7971,4,,,,1.5,0.3,,,,,4,0,4,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,,,579.3148,5,,,,1,0.3,,,,,5,0,5,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,,,584.8191,6,,,,0.5,0.3,,,,,6,0,6,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,,,590.3226,7,,,,1,0.3,,,,,7,0,7,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,,,595.8263,8,,,,1.5,0.3,,,,,8,0,8,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,,,601.3284,9,,,,1.5,0.3,,,,,9,0,9,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,,,606.8301,10,,,,1,0.3,,,,,10,0,10,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,,,612.3347,11,,,,1,0.3,,,,,11,0,11,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,,,617.8383,12,,,,1.5,0.3,,,,,12,0,12,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,,,623.3414,13,,,,1.5,0.3,,,,,13,0,13,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,,,628.8439,14,,,,1.5,0.3,,,,,14,0,14,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.3459,"[290,770,1220,380,150,490,290,430,180,0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,[15],"[[3,1,2]]",639.3495,0,,,,1,0.3,,,,,0,0,0,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,644.8531,1,,,,0.5,0.3,,,,,1,0,1,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,650.3558,2,,,,0.5,0.3,,,,,2,0,2,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,655.8599,3,,,,0.5,0.3,,,,,3,0,3,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,661.3612,4,,,,0.5,0.3,,,,,4,0,4,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,666.8638,5,,,,0.5,0.3,,,,,5,0,5,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,672.3689,6,,,,0.5,0.3,,,,,6,0,6,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,677.8716,7,,,,0.5,0.3,,,,,7,0,7,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,683.3749,8,,,,1,0.3,,,,,8,0,8,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,688.8779,9,,,,0.5,0.3,,,,,9,0,9,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,694.3794,10,,,,1,0.3,,,,,10,0,10,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,699.882,11,,,,1,0.3,,,,,11,0,11,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,705.3866,12,,,,1,0.3,,,,,12,0,12,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,710.8902,13,,,,1.5,0.3,,,,,13,0,13,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,716.3935,14,,,,1,0.3,,,,,14,0,14,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.8964,"[290,770,1220,380,150,490,290,430,180,0,0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,1,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,"[4,10,15]","[[2,3,1],[1,3,2],[3,2,1]]",726.8983,0,,,,0.5,0.3,,,,,0,0,0,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,,,732.4008,1,,,,1.5,0.3,,,,,1,0,1,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,,,737.9038,2,,,,0.5,0.3,,,,,2,0,2,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,,,743.4058,3,,,,1.5,0.3,,,,,3,0,3,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,,,748.9089,4,,,,1.5,0.3,,,,,4,0,4,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,,,754.4127,5,,,,0.5,0.3,,,,,5,0,5,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,,,759.9157,6,,,,1.5,0.3,,,,,6,0,6,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,,,765.4187,7,,,,1.5,0.3,,,,,7,0,7,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,,,770.9213,8,,,,0.5,0.3,,,,,8,0,8,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,,,776.4266,9,,,,1.5,0.3,,,,,9,0,9,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,,,781.9289,10,,,,1,0.3,,,,,10,0,10,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,,,787.4315,11,,,,0.5,0.3,,,,,11,0,11,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,,,792.9351,12,,,,1,0.3,,,,,12,0,12,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,,,798.4396,13,,,,1.5,0.3,,,,,13,0,13,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,,,803.9571,14,,,,1,0.3,,,,,14,0,14,0,1,,,,,,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.4623,"[290,770,1220,380,150,490,290,430,180,0,0,0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,,,
,,,,ember,A,2024-05-08_14h16.38.759,Slot Machine Game,2023.1.3,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,"[290,770,1220,380,150,490,290,430,180,0,0,0]",1220,2024-05-08_14h30.17.432
