key_resp_welcome_started,key_resp_welcome_keys,key_resp_welcome_rt,key_resp_welcome_duration,prolific_id,path_id,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1_started,key_resp_instruction1_keys,key_resp_instruction1_rt,key_resp_instruction1_duration,key_resp_instruction2_started,key_resp_instruction2_keys,key_resp_instruction2_rt,key_resp_instruction2_duration,key_resp_instruction3_started,key_resp_instruction3_keys,key_resp_instruction3_rt,key_resp_instruction3_duration,key_resp_instruction4_started,key_resp_instruction4_keys,key_resp_instruction4_rt,key_resp_instruction4_duration,practiceCondition,practice_reward_seqs,practice_trial_started,practice_trial_num,prac_presentationInterval,"practice_reward_seq: 2,1,3",practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_resp_rt,practice_resp_duration,practice_resp_keys,reward_img,cumulative_reward,trial_reward,"practice_reward_seq: 2,3,1",block_break_started,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",practice_end_time,practice_end_keys,practice_end_rt,practice_end_duration,main_instruction_text_started,block_condition,block_order_indices,main_instruction_keys,main_instruction_rt,main_instruction_duration,block_number,block_assignment,current_condition,main_reward_seqs,main_trial_started,main_trial_num,main_trial_keys,main_trial_rt,main_trial_duration,main_presentationInterval,reward_presentation_time,main_reward_seq,reward_rand_val,main_reward_img,current_reward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block_reward,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,block_reward.length,block_reward_all,reward_amount,date_end_task
,,,,65e6263cc3453b2312ea920a,B,2024-06-22_07h15.38.617,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,308.0226,14,1.5,,14,0,14,0,1,0.1734,,up,stimuli/card_100_transparent.png,1110,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65e6263cc3453b2312ea920a,B,2024-06-22_07h15.38.617,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.5208,,,315.5182,space,3.7358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65e6263cc3453b2312ea920a,B,2024-06-22_07h15.38.617,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.2828,2,"[2,4,8,0,1,3,9,6,8,5]",space,3.7074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65e6263cc3453b2312ea920a,B,2024-06-22_07h15.38.617,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,1,3,"[15,15]","[[3,1,2],[3,1,2]]",323.0365,0,up,0.5248,,1.5,0.3,"[3,1,2]",0.215213878,stimuli/card_100_transparent.png,100,0,0,0,0,1,,,,,,,,,,
,,,,65e6263cc3453b2312ea920a,B,2024-06-22_07h15.38.617,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,1,3,,,325.8748,1,up,2.2051,,1.5,0.3,"[3,1,2]",0.76346198,stimuli/card_100_transparent.png,100,1,0,1,0,1,,,,,,,,,,
,,,,65e6263cc3453b2312ea920a,B,2024-06-22_07h15.38.617,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,1,3,,,330.4045,2,up,0.4749,,1.5,0.3,"[3,1,2]",0.570173341,stimuli/card_100_transparent.png,100,2,0,2,0,1,,,,,,,,,,
,,,,65e6263cc3453b2312ea920a,B,2024-06-22_07h15.38.617,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,1,3,,,333.202,3,up,0.3889,,1,0.3,"[3,1,2]",0.061666022,stimuli/card_0_transparent.png,0,3,0,3,0,1,,,,,,,,,,
,,,,65e6263cc3453b2312ea920a,B,2024-06-22_07h15.38.617,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,1,3,,,335.4166,4,up,0.402,,1,0.3,"[3,1,2]",0.037460145,stimuli/card_0_transparent.png,0,4,0,4,0,1,,,,,,,,,,
,,,,65e6263cc3453b2312ea920a,B,2024-06-22_07h15.38.617,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,1,3,,,337.6483,5,up,0.0901,,0.5,0.3,"[3,1,2]",0.420504972,stimuli/card_100_transparent.png,100,5,0,5,0,1,,,,,,,,,,
,,,,65e6263cc3453b2312ea920a,B,2024-06-22_07h15.38.617,Slot Machine Game,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,1,3,,,339.064,6,up,0.3676,,1.5,0.3,"[3,1,2]",0.835528652,stimuli/card_100_transparent.png,100,6,0,6,0,1,,,,,,,,,,
