key_resp_instruction1.started,key_resp_instruction1.keys,key_resp_instruction1.rt,key_resp_instruction1.duration,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction2.started,key_resp_instruction2.keys,key_resp_instruction2.rt,key_resp_instruction2.duration,key_resp_instruction3.started,key_resp_instruction3.keys,key_resp_instruction3.rt,key_resp_instruction3.duration,practiceCondition,practice_reward_seqs,key_resp_practice_slots.started,key_resp_practice_slots.keys,key_resp_practice_slots.rt,key_resp_practice_slots.duration,presentationInterval,"practice_reward_seq: 2,1,3",reward_Img,Cuml_rew,currentPracticeTrialReward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,"practice_reward_seq: 2,3,1",text_block_break.started,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_block.ran,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",key_resp_practice_end.started,key_resp_practice_end.keys,key_resp_practice_end.rt,key_resp_practice_end.duration,text_main_instruction.started,BlockCondition,BlockOrderIndices,key_resp_main_instruction.started,key_resp_main_instruction.keys,key_resp_main_instruction.rt,key_resp_main_instruction.duration,currentCondition,main_reward_seqs,key_resp_slots_presentation.started,key_resp_slots_presentation.keys,key_resp_slots_presentation.rt,key_resp_slots_presentation.duration,Main_presentationInterval,rewardPresentationTime,Main_reward_seq,Random value generated,Main_reward_Img,Main_Cumul_Reward,Main_currentTrialReward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.9458,left,0.1011,,1,0.3,"[3,1,2]",0.920534603,stimuli/card_0_transparent.png,720,0,10,0,10,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.3545,left,0.2995,,0.5,0.3,"[3,1,2]",0.508754868,stimuli/card_0_transparent.png,720,0,11,0,11,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.4711,up,0.0816,,0.5,0.3,"[3,1,2]",0.712955243,stimuli/card_100_transparent.png,820,100,12,0,12,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.37,up,0.1546,,0.5,0.3,"[3,1,2]",0.838061022,stimuli/card_100_transparent.png,920,100,13,0,13,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.337,up,0.2302,,1,0.3,"[3,1,2]",0.176598745,stimuli/card_10_transparent.png,930,10,14,0,14,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,291.8841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[12,15]","[[2,1,3],[2,3,1]]",296.9063,up,0.6946,,1.5,0.3,"[2,1,3]",0.539475018,stimuli/card_100_transparent.png,100,100,0,0,0,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.421,up,0.1954,,0.5,0.3,"[2,1,3]",0.648780357,stimuli/card_100_transparent.png,200,100,1,0,1,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.4346,up,0.1502,,0.5,0.3,"[2,1,3]",0.9072353,stimuli/card_100_transparent.png,300,100,2,0,2,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.4014,up,0.3316,,1,0.3,"[2,1,3]",0.720847373,stimuli/card_100_transparent.png,400,100,3,0,3,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0806,up,0.1606,,1.5,0.3,"[2,1,3]",0.886710871,stimuli/card_100_transparent.png,500,100,4,0,4,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0626,up,0.2722,,1.5,0.3,"[2,1,3]",0.369463356,stimuli/card_100_transparent.png,600,100,5,0,5,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.1379,up,0.1169,,1.5,0.3,"[2,1,3]",0.447719409,stimuli/card_100_transparent.png,700,100,6,0,6,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0688,up,0.0489,,1,0.3,"[2,1,3]",0.972372284,stimuli/card_100_transparent.png,800,100,7,0,7,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.4356,up,0.0829,,0.5,0.3,"[2,1,3]",0.042169784,stimuli/card_0_transparent.png,800,0,8,0,8,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.334,left,0.4,,0.5,0.3,"[2,1,3]",0.529759025,stimuli/card_10_transparent.png,810,10,9,0,9,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.5482,right,0.5363,,0.5,0.3,"[2,1,3]",0.450610977,stimuli/card_0_transparent.png,810,0,10,0,10,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.8969,up,0.237,,1.5,0.3,"[2,1,3]",0.548125646,stimuli/card_100_transparent.png,910,100,11,0,11,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.9456,up,0.0882,,1.5,0.3,"[2,3,1]",0.028488094,stimuli/card_100_transparent.png,1010,100,12,0,12,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.853,up,0.288,,1.5,0.3,"[2,3,1]",0.240104183,stimuli/card_0_transparent.png,1010,0,13,0,13,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.9517,up,0.4263,,0.5,0.3,"[2,3,1]",0.249934576,stimuli/card_0_transparent.png,1010,0,14,0,14,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,321.2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6,15]","[[1,3,2],[3,2,1]]",326.213,right,0.4565,,0.5,0.3,"[1,3,2]",0.068224569,stimuli/card_0_transparent.png,0,0,0,0,0,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.4872,up,0.2869,,1.5,0.3,"[1,3,2]",0.490803462,stimuli/card_0_transparent.png,0,0,1,0,1,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.5861,left,0.1455,,1,0.3,"[1,3,2]",0.067404618,stimuli/card_0_transparent.png,0,0,2,0,2,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.0506,up,0.2806,,1,0.3,"[1,3,2]",0.380665054,stimuli/card_0_transparent.png,0,0,3,0,3,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.6496,right,0.1103,,1.5,0.3,"[1,3,2]",0.614431269,stimuli/card_10_transparent.png,10,10,4,0,4,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.5638,up,0.4348,,1.5,0.3,"[1,3,2]",0.329622884,stimuli/card_0_transparent.png,10,0,5,0,5,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.8048,left,0.151,,1.5,0.3,"[3,2,1]",0.29669855,stimuli/card_0_transparent.png,10,0,6,0,6,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.7704,right,0.4691,,1.5,0.3,"[3,2,1]",0.461602906,stimuli/card_100_transparent.png,110,100,7,0,7,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0502,right,0.2705,,1,0.3,"[3,2,1]",0.298235692,stimuli/card_100_transparent.png,210,100,8,0,8,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.6319,right,0.4262,,1.5,0.3,"[3,2,1]",0.033055537,stimuli/card_0_transparent.png,210,0,9,0,9,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.8796,right,0.1226,,1.5,0.3,"[3,2,1]",0.09732137,stimuli/card_0_transparent.png,210,0,10,0,10,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.8211,up,0.0872,,1.5,0.3,"[3,2,1]",0.488211818,stimuli/card_10_transparent.png,220,10,11,0,11,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.7197,left,0.1623,,1,0.3,"[3,2,1]",0.323409714,stimuli/card_0_transparent.png,220,0,12,0,12,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.2011,up,0.3488,,1.5,0.3,"[3,2,1]",0.899290251,stimuli/card_10_transparent.png,230,10,13,0,13,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.3677,left,0.1635,,0.5,0.3,"[3,2,1]",0.429635239,stimuli/card_0_transparent.png,230,0,14,0,14,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,353.3505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7,15]","[[2,3,1],[1,2,3]]",358.3729,left,0.4146,,1.5,0.3,"[2,3,1]",0.616149198,stimuli/card_10_transparent.png,10,10,0,0,0,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.5998,up,0.2358,,0.5,0.3,"[2,3,1]",0.044977287,stimuli/card_100_transparent.png,110,100,1,0,1,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.6509,up,0.2495,,1,0.3,"[2,3,1]",0.698228104,stimuli/card_0_transparent.png,110,0,2,0,2,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.2154,up,0.4093,,1.5,0.3,"[2,3,1]",0.924574217,stimuli/card_0_transparent.png,110,0,3,0,3,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.4455,up,0.313,,0.5,0.3,"[2,3,1]",0.5764865,stimuli/card_0_transparent.png,110,0,4,0,4,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.589,up,0.2992,,1,0.3,"[2,3,1]",0.629502975,stimuli/card_0_transparent.png,110,0,5,0,5,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.2034,up,0.1332,,0.5,0.3,"[2,3,1]",0.784708916,stimuli/card_0_transparent.png,110,0,6,0,6,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.153,right,0.35,,1,0.3,"[1,2,3]",0.062840762,stimuli/card_100_transparent.png,210,100,7,0,7,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.8187,right,0.1675,,1.5,0.3,"[1,2,3]",0.706319268,stimuli/card_0_transparent.png,210,0,8,0,8,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.7995,right,0.1463,,0.5,0.3,"[1,2,3]",0.487932157,stimuli/card_0_transparent.png,210,0,9,0,9,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.7649,right,0.5296,,1.5,0.3,"[1,2,3]",0.827839053,stimuli/card_0_transparent.png,210,0,10,0,10,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.1147,left,0.3946,,1,0.3,"[1,2,3]",0.636680106,stimuli/card_100_transparent.png,310,100,11,0,11,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.8211,left,0.262,,0.5,0.3,"[1,2,3]",0.685960794,stimuli/card_100_transparent.png,410,100,12,0,12,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.9032,left,0.333,,1,0.3,"[1,2,3]",0.861019116,stimuli/card_100_transparent.png,510,100,13,0,13,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.5515,left,0.1192,,1,0.3,"[1,2,3]",0.074820311,stimuli/card_0_transparent.png,510,0,14,0,14,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,381.9832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10,15]","[[3,1,2],[1,3,2]]",387.0065,left,0.4164,,1.5,0.3,"[3,1,2]",0.931201111,stimuli/card_0_transparent.png,0,0,0,0,0,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.2369,up,0.4466,,1,0.3,"[3,1,2]",0.173727918,stimuli/card_10_transparent.png,10,10,1,0,1,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.0011,right,0.3653,,1,0.3,"[3,1,2]",0.527385614,stimuli/card_10_transparent.png,20,10,2,0,2,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.6824,up,0.2995,,1,0.3,"[3,1,2]",0.258327873,stimuli/card_100_transparent.png,120,100,3,0,3,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.2975,up,0.1748,,0.5,0.3,"[3,1,2]",0.782869173,stimuli/card_100_transparent.png,220,100,4,0,4,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.2985,up,0.3319,,1,0.3,"[3,1,2]",0.683468347,stimuli/card_100_transparent.png,320,100,5,0,5,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.9384,up,0.2792,,1.5,0.3,"[3,1,2]",0.966364566,stimuli/card_100_transparent.png,420,100,6,0,6,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.0378,up,0.2674,,1,0.3,"[3,1,2]",0.0135865,stimuli/card_0_transparent.png,420,0,7,0,7,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.6185,left,0.5097,,1.5,0.3,"[3,1,2]",0.526148483,stimuli/card_0_transparent.png,420,0,8,0,8,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.949,right,0.1823,,0.5,0.3,"[3,1,2]",0.840331593,stimuli/card_10_transparent.png,430,10,9,0,9,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.9473,up,0.2241,,1,0.3,"[1,3,2]",0.782291382,stimuli/card_0_transparent.png,430,0,10,0,10,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.4978,right,0.1645,,0.5,0.3,"[1,3,2]",0.71611538,stimuli/card_10_transparent.png,440,10,11,0,11,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.4802,right,0.252,,0.5,0.3,"[1,3,2]",0.269490584,stimuli/card_10_transparent.png,450,10,12,0,12,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.5538,right,0.2162,,1,0.3,"[1,3,2]",0.836051953,stimuli/card_10_transparent.png,460,10,13,0,13,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.0869,left,0.0139,,1.5,0.3,"[1,3,2]",0.525844446,stimuli/card_100_transparent.png,560,100,14,0,14,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,410.9171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9,15]","[[1,3,2],[2,3,1]]",415.9297,left,0.4515,,1.5,0.3,"[1,3,2]",0.59963749,stimuli/card_100_transparent.png,100,100,0,0,0,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.1878,up,0.0323,,1.5,0.3,"[1,3,2]",0.291454336,stimuli/card_0_transparent.png,100,0,1,0,1,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.0354,left,0.0511,,1,0.3,"[1,3,2]",0.369940712,stimuli/card_100_transparent.png,200,100,2,0,2,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.4007,left,0.0607,,0.5,0.3,"[1,3,2]",0.250797054,stimuli/card_100_transparent.png,300,100,3,0,3,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.2845,left,0.1133,,1.5,0.3,"[1,3,2]",0.913549951,stimuli/card_100_transparent.png,400,100,4,0,4,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.2133,left,0.0013,,1,0.3,"[1,3,2]",0.472368596,stimuli/card_100_transparent.png,500,100,5,0,5,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.5302,left,0.0498,,1,0.3,"[1,3,2]",0.296003022,stimuli/card_100_transparent.png,600,100,6,0,6,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.8879,left,0.2631,,0.5,0.3,"[1,3,2]",0.423335444,stimuli/card_100_transparent.png,700,100,7,0,7,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.9706,left,0.0679,,1.5,0.3,"[1,3,2]",0.44753741,stimuli/card_100_transparent.png,800,100,8,0,8,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.8535,left,0.1628,,1.5,0.3,"[2,3,1]",0.295209992,stimuli/card_10_transparent.png,810,10,9,0,9,0,1,,,,,
,,,,,2023-10-04_12h11.58.334,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.8342,left,0.0945,,1.5,0.3,"[2,3,1]",0.524498278,stimuli/card_10_transparent.png,820,10,10,0,10,0,1,,,,,
