key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,key_resp_welcome.duration,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1.started,key_resp_instruction1.keys,key_resp_instruction1.rt,key_resp_instruction1.duration,key_resp_instruction2.started,key_resp_instruction2.keys,key_resp_instruction2.rt,key_resp_instruction2.duration,key_resp_instruction3.started,key_resp_instruction3.keys,key_resp_instruction3.rt,key_resp_instruction3.duration,practiceCondition,practice_reward_seqs,key_resp_practice_slots.started,key_resp_practice_slots.keys,key_resp_practice_slots.rt,key_resp_practice_slots.duration,presentationInterval,"practice_reward_seq: 2,1,3",reward_Img,Cuml_rew,currentPracticeTrialReward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,"practice_reward_seq: 2,3,1",text_block_break.started,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_block.ran,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",key_resp_practice_end.started,key_resp_practice_end.keys,key_resp_practice_end.rt,key_resp_practice_end.duration,text_main_instruction.started,BlockCondition,BlockOrderIndices,key_resp_main_instruction.started,key_resp_main_instruction.keys,key_resp_main_instruction.rt,key_resp_main_instruction.duration,currentCondition,main_reward_seqs,key_resp_slots_presentation.started,key_resp_slots_presentation.keys,key_resp_slots_presentation.rt,key_resp_slots_presentation.duration,Main_presentationInterval,rewardPresentationTime,Main_reward_seq,Random value generated,Main_reward_Img,Main_Cumul_Reward,Main_currentTrialReward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.4087,left,0.1207,,0.5,0.3,"[1,3,2]",0.65957307,stimuli/card_100_transparent.png,510,100,7,0,7,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.3429,up,0.4366,,0.5,0.3,"[1,3,2]",0.138371311,stimuli/card_10_transparent.png,520,10,8,0,8,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.5939,left,0.1226,,1.5,0.3,"[2,3,1]",0.370231481,stimuli/card_10_transparent.png,530,10,9,0,9,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.5302,right,0.001,,1,0.3,"[2,3,1]",0.272686036,stimuli/card_100_transparent.png,630,100,10,0,10,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.8478,right,0.2512,,1.5,0.3,"[2,3,1]",0.784717346,stimuli/card_100_transparent.png,730,100,11,0,11,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.9164,right,0.0447,,1,0.3,"[2,3,1]",0.235986512,stimuli/card_100_transparent.png,830,100,12,0,12,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.2801,right,0.1371,,0.5,0.3,"[2,3,1]",0.765982481,stimuli/card_100_transparent.png,930,100,13,0,13,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.232,right,0.2494,,0.5,0.3,"[2,3,1]",0.850928821,stimuli/card_100_transparent.png,1030,100,14,0,14,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.2971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7,15]","[[2,3,1],[1,2,3]]",338.2912,right,0.1287,,0.5,0.3,"[2,3,1]",0.733429127,stimuli/card_100_transparent.png,100,100,0,0,0,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.2364,right,1.2831,,1,0.3,"[2,3,1]",0.421160894,stimuli/card_100_transparent.png,200,100,1,0,1,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.8382,right,0.0141,,0.5,0.3,"[2,3,1]",0.819493603,stimuli/card_100_transparent.png,300,100,2,0,2,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.6732,right,0.1165,,1.5,0.3,"[2,3,1]",0.524057137,stimuli/card_100_transparent.png,400,100,3,0,3,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.6036,right,0.5657,,1.5,0.3,"[2,3,1]",0.740701021,stimuli/card_100_transparent.png,500,100,4,0,4,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.9773,right,0.2644,,1,0.3,"[2,3,1]",0.911492917,stimuli/card_100_transparent.png,600,100,5,0,5,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.561,right,0.5473,,1.5,0.3,"[2,3,1]",0.156318672,stimuli/card_10_transparent.png,610,10,6,0,6,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.9284,right,0.1469,,1,0.3,"[1,2,3]",0.661695725,stimuli/card_0_transparent.png,610,0,7,0,7,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.3932,right,0.0669,,0.5,0.3,"[1,2,3]",0.642633334,stimuli/card_0_transparent.png,610,0,8,0,8,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.277,right,1.3337,,1,0.3,"[1,2,3]",0.137727256,stimuli/card_10_transparent.png,620,10,9,0,9,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.9272,left,0.7276,,1.5,0.3,"[1,2,3]",0.413215234,stimuli/card_100_transparent.png,720,100,10,0,10,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.4662,left,0.6823,,1.5,0.3,"[1,2,3]",0.613702436,stimuli/card_100_transparent.png,820,100,11,0,11,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.9656,left,0.4183,,1.5,0.3,"[1,2,3]",0.582201943,stimuli/card_100_transparent.png,920,100,12,0,12,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.2001,left,0.0205,,1.5,0.3,"[1,2,3]",0.979787293,stimuli/card_100_transparent.png,1020,100,13,0,13,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.0317,left,0.0689,,1,0.3,"[1,2,3]",0.162195717,stimuli/card_10_transparent.png,1030,10,14,0,14,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.4201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4,10,15]","[[2,3,1],[1,3,2],[3,2,1]]",371.4249,left,0.4988,,1.5,0.3,"[2,3,1]",0.015083548,stimuli/card_0_transparent.png,0,0,0,0,0,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.7377,up,0.4038,,0.5,0.3,"[2,3,1]",0.405423924,stimuli/card_0_transparent.png,0,0,1,0,1,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.9525,right,0.4574,,1,0.3,"[2,3,1]",0.227092245,stimuli/card_100_transparent.png,100,100,2,0,2,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.7111,right,0.1956,,1.5,0.3,"[2,3,1]",0.040664667,stimuli/card_0_transparent.png,100,0,3,0,3,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.7276,right,0.1566,,0.5,0.3,"[1,3,2]",0.887417075,stimuli/card_10_transparent.png,110,10,4,0,4,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.6942,right,0.001,,0.5,0.3,"[1,3,2]",0.931946904,stimuli/card_10_transparent.png,120,10,5,0,5,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.511,right,0.4024,,0.5,0.3,"[1,3,2]",0.12337589,stimuli/card_100_transparent.png,220,100,6,0,6,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.7274,up,0.0171,,1,0.3,"[1,3,2]",0.977868863,stimuli/card_0_transparent.png,220,0,7,0,7,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.0598,left,0.1248,,1.5,0.3,"[1,3,2]",0.109292156,stimuli/card_10_transparent.png,230,10,8,0,8,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.9938,left,0.003,,1,0.3,"[1,3,2]",0.154033623,stimuli/card_10_transparent.png,240,10,9,0,9,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.3006,left,0.4199,,1.5,0.3,"[3,2,1]",0.415064289,stimuli/card_0_transparent.png,240,0,10,0,10,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.5327,right,0.7681,,1.5,0.3,"[3,2,1]",0.731988812,stimuli/card_100_transparent.png,340,100,11,0,11,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.1173,right,0.8646,,0.5,0.3,"[3,2,1]",0.904890899,stimuli/card_100_transparent.png,440,100,12,0,12,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.8006,right,0.5311,,1,0.3,"[3,2,1]",0.007430141,stimuli/card_0_transparent.png,440,0,13,0,13,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.6509,right,0.0875,,0.5,0.3,"[3,2,1]",0.201211711,stimuli/card_100_transparent.png,540,100,14,0,14,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.5481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[11,15]","[[2,1,3],[1,2,3]]",400.5416,right,0.8282,,1.5,0.3,"[2,1,3]",0.420031608,stimuli/card_0_transparent.png,0,0,0,0,0,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.1885,up,1.0233,,1.5,0.3,"[2,1,3]",0.872837103,stimuli/card_100_transparent.png,100,100,1,0,1,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0197,up,0.0878,,1.5,0.3,"[2,1,3]",0.753700597,stimuli/card_100_transparent.png,200,100,2,0,2,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.9271,up,1.8526,,0.5,0.3,"[2,1,3]",0.520641252,stimuli/card_100_transparent.png,300,100,3,0,3,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.5945,up,0.0598,,0.5,0.3,"[2,1,3]",0.278007932,stimuli/card_100_transparent.png,400,100,4,0,4,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.4773,up,0.4888,0.0003,1,0.3,"[2,1,3]",0.243811618,stimuli/card_100_transparent.png,500,100,5,0,5,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.2777,up,0.4956,,1,0.3,"[2,1,3]",0.666727807,stimuli/card_100_transparent.png,600,100,6,0,6,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.0943,up,0.1443,,1,0.3,"[2,1,3]",0.695606858,stimuli/card_100_transparent.png,700,100,7,0,7,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.5672,up,0.0384,,0.5,0.3,"[2,1,3]",0.288836476,stimuli/card_100_transparent.png,800,100,8,0,8,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.4175,up,0.312,,0.5,0.3,"[2,1,3]",0.660469281,stimuli/card_100_transparent.png,900,100,9,0,9,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.5497,up,0.2013,,1.5,0.3,"[2,1,3]",0.166558192,stimuli/card_10_transparent.png,910,10,10,0,10,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.568,up,0.3184,,1,0.3,"[1,2,3]",0.297206985,stimuli/card_10_transparent.png,920,10,11,0,11,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.2003,up,0.081,,1,0.3,"[1,2,3]",0.664020107,stimuli/card_10_transparent.png,930,10,12,0,12,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.5996,left,1.655,,0.5,0.3,"[1,2,3]",0.605276015,stimuli/card_100_transparent.png,1030,100,13,0,13,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.0671,left,0.073,,1.5,0.3,"[1,2,3]",0.102487974,stimuli/card_10_transparent.png,1040,10,14,0,14,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.9711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8,15]","[[3,2,1],[3,1,2]]",432.9759,right,1.5489,,0.5,0.3,"[3,2,1]",0.442243622,stimuli/card_100_transparent.png,100,100,0,0,0,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.3366,up,1.3597,,0.5,0.3,"[3,2,1]",0.036029394,stimuli/card_0_transparent.png,100,0,1,0,1,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.5123,up,0.9338,,1,0.3,"[3,2,1]",0.138135044,stimuli/card_100_transparent.png,200,100,2,0,2,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.7609,up,0.751,,0.5,0.3,"[3,2,1]",0.633459391,stimuli/card_10_transparent.png,210,10,3,0,3,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.3291,up,0.5174,,0.5,0.3,"[3,2,1]",0.538675928,stimuli/card_10_transparent.png,220,10,4,0,4,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.6602,up,0.3686,,1,0.3,"[3,2,1]",0.641881984,stimuli/card_10_transparent.png,230,10,5,0,5,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.3419,up,0.2849,,1,0.3,"[3,2,1]",0.23448492,stimuli/card_10_transparent.png,240,10,6,0,6,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.9438,up,0.7937,,1.5,0.3,"[3,2,1]",0.596741825,stimuli/card_10_transparent.png,250,10,7,0,7,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.5514,up,0.9173,,0.5,0.3,"[3,1,2]",0.469955427,stimuli/card_100_transparent.png,350,100,8,0,8,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.2666,up,0.8784,,1.5,0.3,"[3,1,2]",0.862050427,stimuli/card_100_transparent.png,450,100,9,0,9,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.965,up,0.0555,,1.5,0.3,"[3,1,2]",0.667499503,stimuli/card_100_transparent.png,550,100,10,0,10,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.8347,up,0.4493,,0.5,0.3,"[3,1,2]",0.502877616,stimuli/card_100_transparent.png,650,100,11,0,11,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.101,up,0.5754,,0.5,0.3,"[3,1,2]",0.426617131,stimuli/card_100_transparent.png,750,100,12,0,12,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.4881,up,0.634,,1.5,0.3,"[3,1,2]",0.198125087,stimuli/card_10_transparent.png,760,10,13,0,13,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.9388,up,0.3815,,0.5,0.3,"[3,1,2]",0.0050171,stimuli/card_0_transparent.png,760,0,14,0,14,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.1288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6,15]","[[1,3,2],[3,2,1]]",466.1247,up,0.8595,,0.5,0.3,"[1,3,2]",0.536800823,stimuli/card_0_transparent.png,0,0,0,0,0,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.7941,right,0.4656,,1,0.3,"[1,3,2]",0.180828004,stimuli/card_100_transparent.png,100,100,1,0,1,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.5771,right,0.8182,,0.5,0.3,"[1,3,2]",0.913961958,stimuli/card_10_transparent.png,110,10,2,0,2,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.2112,right,0.0008,,1.5,0.3,"[1,3,2]",0.510598847,stimuli/card_10_transparent.png,120,10,3,0,3,0,1,,,,,
,,,,,2023-10-06_13h55.24.116,slotMachine_updated,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.0272,right,0.0747,,0.5,0.3,"[1,3,2]",0.061848721,stimuli/card_0_transparent.png,120,0,4,0,4,0,1,,,,,
