participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1.started,key_resp_instruction1.keys,key_resp_instruction1.rt,key_resp_instruction1.duration,key_resp_instruction2.started,key_resp_instruction2.keys,key_resp_instruction2.rt,key_resp_instruction2.duration,key_resp_instruction3.started,key_resp_instruction3.keys,key_resp_instruction3.rt,key_resp_instruction3.duration,practiceCondition,practice_reward_seqs,key_resp_practice_slots.started,key_resp_practice_slots.keys,key_resp_practice_slots.rt,key_resp_practice_slots.duration,presentationInterval,"practice_reward_seq: 2,1,3",reward_Img,Cuml_rew,currentPracticeTrialReward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,"practice_reward_seq: 2,3,1",text_block_break.started,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_block.ran,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",key_resp_practice_end.started,key_resp_practice_end.keys,key_resp_practice_end.rt,key_resp_practice_end.duration,text_main_instruction.started,BlockCondition,BlockOrderIndices,key_resp_main_instruction.started,key_resp_main_instruction.keys,key_resp_main_instruction.rt,key_resp_main_instruction.duration,currentCondition,main_reward_seqs,key_resp_slots_presentation.started,key_resp_slots_presentation.keys,key_resp_slots_presentation.rt,key_resp_slots_presentation.duration,Main_presentationInterval,rewardPresentationTime,Main_reward_seq,Random value generated,Main_reward_Img,Main_Cumul_Reward,Main_currentTrialReward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.0583,right,0.2943,0.0001,1,0.3,"[2,3,1]",0.435288551,stimuli/card_100_transparent.png,300,100,12,0,12,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.6766,right,0.1848,,1,0.3,"[2,3,1]",0.21601796,stimuli/card_100_transparent.png,400,100,13,0,13,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.1947,right,0.0369,,1.5,0.3,"[2,3,1]",0.401300867,stimuli/card_100_transparent.png,500,100,14,0,14,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.0634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[11,15]","[[2,1,3],[1,2,3]]",829.0629,up,0.5729,0.0004,0.5,0.3,"[2,1,3]",0.532446823,stimuli/card_100_transparent.png,100,100,0,0,0,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.3542,up,2.4234,0.004,1,0.3,"[2,1,3]",0.827845914,stimuli/card_100_transparent.png,200,100,1,0,1,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.0733,up,1.1346,,1,0.3,"[2,1,3]",0.95048014,stimuli/card_100_transparent.png,300,100,2,0,2,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.5263,up,0.2228,,1,0.3,"[2,1,3]",0.77594241,stimuli/card_100_transparent.png,400,100,3,0,3,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.061,up,0.3269,,0.5,0.3,"[2,1,3]",0.632889063,stimuli/card_100_transparent.png,500,100,4,0,4,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.2171,up,0.1233,,0.5,0.3,"[2,1,3]",0.910867023,stimuli/card_100_transparent.png,600,100,5,0,5,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.1632,up,0.1364,,1,0.3,"[2,1,3]",0.967397747,stimuli/card_100_transparent.png,700,100,6,0,6,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.6313,up,4.0047,,1,0.3,"[2,1,3]",0.221058562,stimuli/card_100_transparent.png,800,100,7,0,7,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.9693,up,0.2079,,0.5,0.3,"[2,1,3]",0.3243828,stimuli/card_100_transparent.png,900,100,8,0,8,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.987,up,0.2928,,1.5,0.3,"[2,1,3]",0.440490599,stimuli/card_100_transparent.png,1000,100,9,0,9,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.089,up,0.1933,,0.5,0.3,"[2,1,3]",0.968547048,stimuli/card_100_transparent.png,1100,100,10,0,10,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.0907,up,0.1584,,0.5,0.3,"[1,2,3]",0.813334253,stimuli/card_10_transparent.png,1110,10,11,0,11,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.059,up,0.1142,,1.5,0.3,"[1,2,3]",0.949947828,stimuli/card_10_transparent.png,1120,10,12,0,12,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.9941,up,0.3084,,1,0.3,"[1,2,3]",0.979980407,stimuli/card_10_transparent.png,1130,10,13,0,13,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.6281,up,0.1664,,0.5,0.3,"[1,2,3]",0.769534252,stimuli/card_10_transparent.png,1140,10,14,0,14,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.6124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8,15]","[[3,2,1],[3,1,2]]",861.6065,up,0.5428,,1.5,0.3,"[3,2,1]",0.928281884,stimuli/card_10_transparent.png,10,10,0,0,0,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.9699,up,0.331,,0.5,0.3,"[3,2,1]",0.930013067,stimuli/card_10_transparent.png,20,10,1,0,1,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.1209,up,0.2146,,1,0.3,"[3,2,1]",0.651413695,stimuli/card_10_transparent.png,30,10,2,0,2,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.6556,up,0.0737,,0.5,0.3,"[3,2,1]",0.699167887,stimuli/card_10_transparent.png,40,10,3,0,3,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.5398,up,0.2023,,1,0.3,"[3,2,1]",0.898527011,stimuli/card_10_transparent.png,50,10,4,0,4,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.0585,,,,1,0.3,,,,,,5,0,5,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.6164,,,,1,0.3,,,,,,6,0,6,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.4683,right,2.5911,,0.5,0.3,"[3,2,1]",0.573404189,stimuli/card_100_transparent.png,150,100,7,0,7,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.8653,left,0.8169,,1.5,0.3,"[3,1,2]",0.717290987,stimuli/card_0_transparent.png,150,0,8,0,8,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.5012,left,0.3616,,1.5,0.3,"[3,1,2]",0.59513316,stimuli/card_0_transparent.png,150,0,9,0,9,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.6701,up,0.7176,,0.5,0.3,"[3,1,2]",0.049991669,stimuli/card_0_transparent.png,150,0,10,0,10,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.2257,left,0.579,,1,0.3,"[3,1,2]",0.448303122,stimuli/card_0_transparent.png,150,0,11,0,11,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.1223,right,0.2338,,1,0.3,"[3,1,2]",0.083101363,stimuli/card_0_transparent.png,150,0,12,0,12,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.6904,right,0.0112,,0.5,0.3,"[3,1,2]",0.429719148,stimuli/card_10_transparent.png,160,10,13,0,13,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.508,right,0.3027,,1,0.3,"[3,1,2]",0.869804599,stimuli/card_10_transparent.png,170,10,14,0,14,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.1313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,1
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10,15]","[[3,1,2],[1,3,2]]",1026.1365,up,0.6503,0,0.5,0.3,"[3,1,2]",0.486280028,stimuli/card_100_transparent.png,100,100,0,0,0,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.5994,up,0.0377,,1,0.3,"[3,1,2]",0.181349142,stimuli/card_10_transparent.png,110,10,1,0,1,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.9675,up,0.2003,,1.5,0.3,"[3,1,2]",0.426346857,stimuli/card_100_transparent.png,210,100,2,0,2,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.003,up,0.0504,,1.5,0.3,"[3,1,2]",0.810281984,stimuli/card_100_transparent.png,310,100,3,0,3,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.8766,up,0.1849,,1,0.3,"[3,1,2]",0.627057576,stimuli/card_100_transparent.png,410,100,4,0,4,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.3965,up,0.0871,,1,0.3,"[3,1,2]",0.052076333,stimuli/card_0_transparent.png,410,0,5,0,5,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.8076,up,0.2193,,0.5,0.3,"[3,1,2]",0.197321063,stimuli/card_10_transparent.png,420,10,6,0,6,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.8586,up,0.5184,,1,0.3,"[3,1,2]",0.765858694,stimuli/card_100_transparent.png,520,100,7,0,7,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.6991,,,,1.5,0.3,,,,,,8,0,8,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.2276,up,1.8799,0.0002,0.5,0.3,"[3,1,2]",0.578214558,stimuli/card_100_transparent.png,620,100,9,0,9,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.9072,up,0.7372,,1,0.3,"[1,3,2]",0.402289917,stimuli/card_0_transparent.png,620,0,10,0,10,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.9761,up,0.1727,,0.5,0.3,"[1,3,2]",0.454894443,stimuli/card_0_transparent.png,620,0,11,0,11,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.96,up,0.1562,,0.5,0.3,"[1,3,2]",0.758413742,stimuli/card_0_transparent.png,620,0,12,0,12,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.9229,up,0.0004,,0.5,0.3,"[1,3,2]",0.321409169,stimuli/card_0_transparent.png,620,0,13,0,13,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.7414,left,0.0332,,0.5,0.3,"[1,3,2]",0.48164322,stimuli/card_100_transparent.png,720,100,14,0,14,0,1,,,,,
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.5961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1
Vincenzo Fiore,2023-09-28_12h57.26.541,slotMachine_updated,2023.1.3,Win32,59.46010227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
