key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,key_resp_welcome.duration,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1.started,key_resp_instruction1.keys,key_resp_instruction1.rt,key_resp_instruction1.duration,key_resp_instruction2.started,key_resp_instruction2.keys,key_resp_instruction2.rt,key_resp_instruction2.duration,key_resp_instruction3.started,key_resp_instruction3.keys,key_resp_instruction3.rt,key_resp_instruction3.duration,practiceCondition,practice_reward_seqs,key_resp_practice_slots.started,key_resp_practice_slots.keys,key_resp_practice_slots.rt,key_resp_practice_slots.duration,presentationInterval,"practice_reward_seq: 2,1,3",reward_Img,Cuml_rew,currentPracticeTrialReward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,"practice_reward_seq: 2,3,1",text_block_break.started,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_block.ran,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",key_resp_practice_end.started,key_resp_practice_end.keys,key_resp_practice_end.rt,key_resp_practice_end.duration,text_main_instruction.started,BlockCondition,BlockOrderIndices,key_resp_main_instruction.started,key_resp_main_instruction.keys,key_resp_main_instruction.rt,key_resp_main_instruction.duration,currentCondition,main_reward_seqs,key_resp_slots_presentation.started,key_resp_slots_presentation.keys,key_resp_slots_presentation.rt,key_resp_slots_presentation.duration,Main_presentationInterval,rewardPresentationTime,Main_reward_seq,Random value generated,Main_reward_Img,Main_Cumul_Reward,Main_currentTrialReward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9,15]","[[1,3,2],[2,3,1]]",477.7734,left,0.6941,,0.5,0.3,"[1,3,2]",0.263849717,stimuli/card_100_transparent.png,100,100,0,0,0,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.2877,left,1.7785,,1.5,0.3,"[1,3,2]",0.359179476,stimuli/card_100_transparent.png,200,100,1,0,1,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.8904,left,0.1669,,0.5,0.3,"[1,3,2]",0.832332707,stimuli/card_100_transparent.png,300,100,2,0,2,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.875,left,0.0631,,1,0.3,"[1,3,2]",0.531463262,stimuli/card_100_transparent.png,400,100,3,0,3,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.2548,left,0.5344,,1.5,0.3,"[1,3,2]",0.674918391,stimuli/card_100_transparent.png,500,100,4,0,4,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.605,left,4.8684,,1.5,0.3,"[1,3,2]",0.353974498,stimuli/card_100_transparent.png,600,100,5,0,5,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.293,left,0.5962,,0.5,0.3,"[1,3,2]",0.91565687,stimuli/card_100_transparent.png,700,100,6,0,6,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.7082,left,0.194,,1.5,0.3,"[1,3,2]",0.160640141,stimuli/card_10_transparent.png,710,10,7,0,7,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.7223,left,0.0935,,1,0.3,"[1,3,2]",0.943571728,stimuli/card_100_transparent.png,810,100,8,0,8,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.1382,left,0.9232,,1.5,0.3,"[2,3,1]",0.034632713,stimuli/card_0_transparent.png,810,0,9,0,9,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.8804,,,,1.5,0.3,,,,,,10,0,10,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.4118,left,4.0536,,1,0.3,"[2,3,1]",0.391897218,stimuli/card_10_transparent.png,820,10,11,0,11,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.7762,left,3.7452,,1,0.3,"[2,3,1]",0.359587986,stimuli/card_10_transparent.png,830,10,12,0,12,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.8381,left,0.8144,,1.5,0.3,"[2,3,1]",0.454819416,stimuli/card_10_transparent.png,840,10,13,0,13,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.4661,up,0.1049,,1,0.3,"[2,3,1]",0.441178872,stimuli/card_0_transparent.png,840,0,14,0,14,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.8817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[15],"[[3,1,2]]",526.8963,right,0.5284,,1.5,0.3,"[3,1,2]",0.532229782,stimuli/card_10_transparent.png,10,10,0,0,0,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.2274,up,0.2451,,1,0.3,"[3,1,2]",0.341236036,stimuli/card_100_transparent.png,110,100,1,0,1,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.7887,up,0.1135,,1.5,0.3,"[3,1,2]",0.158391682,stimuli/card_10_transparent.png,120,10,2,0,2,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.7209,up,0.2965,,1.5,0.3,"[3,1,2]",0.724933063,stimuli/card_100_transparent.png,220,100,3,0,3,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.8372,up,0.0954,,1.5,0.3,"[3,1,2]",0.523666449,stimuli/card_100_transparent.png,320,100,4,0,4,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.7518,up,0.0176,,0.5,0.3,"[3,1,2]",0.92096273,stimuli/card_100_transparent.png,420,100,5,0,5,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.584,up,0.1083,,1,0.3,"[3,1,2]",0.49768415,stimuli/card_100_transparent.png,520,100,6,0,6,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.0151,up,0.0664,,1.5,0.3,"[3,1,2]",0.618322294,stimuli/card_100_transparent.png,620,100,7,0,7,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.8972,up,0.4513,,1,0.3,"[3,1,2]",0.328611184,stimuli/card_100_transparent.png,720,100,8,0,8,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.6632,up,0.2841,,1.5,0.3,"[3,1,2]",0.822558694,stimuli/card_100_transparent.png,820,100,9,0,9,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.7624,up,0.6532,,1.5,0.3,"[3,1,2]",0.704241585,stimuli/card_100_transparent.png,920,100,10,0,10,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.2279,up,0.2655,,1.5,0.3,"[3,1,2]",0.816308692,stimuli/card_100_transparent.png,1020,100,11,0,11,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.3093,up,0.5209,,1.5,0.3,"[3,1,2]",0.856686108,stimuli/card_100_transparent.png,1120,100,12,0,12,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.6393,up,0.059,,0.5,0.3,"[3,1,2]",0.16912564,stimuli/card_10_transparent.png,1130,10,13,0,13,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.5051,up,0.0972,,1,0.3,"[3,1,2]",0.557534463,stimuli/card_100_transparent.png,1230,100,14,0,14,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.9213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,1
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4,10,15]","[[2,3,1],[1,3,2],[3,2,1]]",558.9373,up,0.5456,,1.5,0.3,"[2,3,1]",0.307517222,stimuli/card_0_transparent.png,0,0,0,0,0,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.3003,up,0.473,,1.5,0.3,"[2,3,1]",0.297875964,stimuli/card_0_transparent.png,0,0,1,0,1,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.5809,up,0.7398,,1,0.3,"[2,3,1]",0.741343331,stimuli/card_0_transparent.png,0,0,2,0,2,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.6304,up,0.0491,,1.5,0.3,"[2,3,1]",0.885358301,stimuli/card_0_transparent.png,0,0,3,0,3,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.495,left,0.2511,,1.5,0.3,"[1,3,2]",0.306690022,stimuli/card_100_transparent.png,100,100,4,0,4,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.5608,up,0.3427,,1,0.3,"[1,3,2]",0.922892089,stimuli/card_0_transparent.png,100,0,5,0,5,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.2287,up,0.03,,1,0.3,"[1,3,2]",0.46130705,stimuli/card_0_transparent.png,100,0,6,0,6,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.5785,up,0.2145,,0.5,0.3,"[1,3,2]",0.247597514,stimuli/card_0_transparent.png,100,0,7,0,7,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.6105,up,0.1057,,0.5,0.3,"[1,3,2]",0.268782669,stimuli/card_0_transparent.png,100,0,8,0,8,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.5259,up,0.1701,,1,0.3,"[1,3,2]",0.336061058,stimuli/card_0_transparent.png,100,0,9,0,9,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.0079,up,0.1007,,0.5,0.3,"[3,2,1]",0.602958068,stimuli/card_10_transparent.png,110,10,10,0,10,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.9258,up,0.1138,,1.5,0.3,"[3,2,1]",0.416158565,stimuli/card_10_transparent.png,120,10,11,0,11,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.8582,up,0.7381,,0.5,0.3,"[3,2,1]",0.772324868,stimuli/card_10_transparent.png,130,10,12,0,12,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.4287,,,,0.5,0.3,,,,,,13,0,13,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.9614,left,3.9434,,1.5,0.3,"[3,2,1]",0.805918145,stimuli/card_0_transparent.png,130,0,14,0,14,0,1,,,,,
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.7112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1
,,,,,2023-10-05_16h22.23.237,slotMachine_updated,2023.1.3,MacIntel,60.04202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
