participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1.started,key_resp_instruction1.keys,key_resp_instruction1.rt,key_resp_instruction1.duration,key_resp_instruction2.started,key_resp_instruction2.keys,key_resp_instruction2.rt,key_resp_instruction2.duration,key_resp_instruction3.started,key_resp_instruction3.keys,key_resp_instruction3.rt,key_resp_instruction3.duration,practiceCondition,practice_reward_seqs,key_resp_practice_slots.started,key_resp_practice_slots.keys,key_resp_practice_slots.rt,key_resp_practice_slots.duration,presentationInterval,"practice_reward_seq: 2,1,3",reward_Img,Cuml_rew,currentPracticeTrialReward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,"practice_reward_seq: 2,3,1",text_block_break.started,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_block.ran,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",key_resp_practice_end.started,key_resp_practice_end.keys,key_resp_practice_end.rt,key_resp_practice_end.duration,text_main_instruction.started,BlockCondition,BlockOrderIndices,key_resp_main_instruction.started,key_resp_main_instruction.keys,key_resp_main_instruction.rt,key_resp_main_instruction.duration,currentCondition,main_reward_seqs,key_resp_slots_presentation.started,key_resp_slots_presentation.keys,key_resp_slots_presentation.rt,key_resp_slots_presentation.duration,Main_presentationInterval,rewardPresentationTime,Main_reward_seq,Random value generated,Main_reward_Img,Main_Cumul_Reward,Main_currentTrialReward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran
Kelsey,2023-10-02_13h21.10.805,slotMachine_updated,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.5054,up,0.3881,,1.5,0.3,"[3,1,2]",0.562593754,stimuli/card_100_transparent.png,500,100,6,0,6,0,1,,,,,
Kelsey,2023-10-02_13h21.10.805,slotMachine_updated,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.7209,up,0.0605,,0.5,0.3,"[3,1,2]",0.026153515,stimuli/card_0_transparent.png,500,0,7,0,7,0,1,,,,,
Kelsey,2023-10-02_13h21.10.805,slotMachine_updated,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.6054,right,0.8343,,1.5,0.3,"[3,1,2]",0.38878507,stimuli/card_10_transparent.png,510,10,8,0,8,0,1,,,,,
Kelsey,2023-10-02_13h21.10.805,slotMachine_updated,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.2555,right,0.3702,,1.5,0.3,"[3,1,2]",0.128965223,stimuli/card_100_transparent.png,610,100,9,0,9,0,1,,,,,
Kelsey,2023-10-02_13h21.10.805,slotMachine_updated,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.4536,right,0.2461,,1,0.3,"[3,1,2]",0.448816925,stimuli/card_10_transparent.png,620,10,10,0,10,0,1,,,,,
Kelsey,2023-10-02_13h21.10.805,slotMachine_updated,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.0227,right,2.6631,,1.5,0.3,"[3,1,2]",0.928450966,stimuli/card_10_transparent.png,630,10,11,0,11,0,1,,,,,
Kelsey,2023-10-02_13h21.10.805,slotMachine_updated,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.5052,left,0.4811,,0.5,0.3,"[3,1,2]",0.991723568,stimuli/card_0_transparent.png,630,0,12,0,12,0,1,,,,,
Kelsey,2023-10-02_13h21.10.805,slotMachine_updated,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.8052,up,2.272,,1,0.3,"[3,1,2]",0.623008247,stimuli/card_100_transparent.png,730,100,13,0,13,0,1,,,,,
Kelsey,2023-10-02_13h21.10.805,slotMachine_updated,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.3893,up,0.5876,,1.5,0.3,"[3,1,2]",0.172516349,stimuli/card_10_transparent.png,740,10,14,0,14,0,1,,,,,
Kelsey,2023-10-02_13h21.10.805,slotMachine_updated,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.8037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
