participant,date,expName,psychopyVersion,OS,frameRate,key_resp_practice_instruction.started,key_resp_practice_instruction.keys,key_resp_practice_instruction.rt,key_resp_practice_instruction.duration,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_practice_reset.keys,key_resp_practice_reset.rt,key_resp_practice_reset.duration,key_resp_practice_slots.started,key_resp_practice_slots.keys,key_resp_practice_slots.rt,key_resp_practice_slots.duration,presentationInterval,reward_seq,reward_Img,Cuml_rew,currentTrialReward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,key_resp_practice_end.started,key_resp_practice_end.keys,key_resp_practice_end.rt,key_resp_practice_end.duration,text_main_instruction.started,key_resp_main_instruction.started,key_resp_main_instruction.keys,key_resp_main_instruction.rt,key_resp_main_instruction.duration,conditions,currentCondition,conditionsAfterRemoval,key_resp_slots_presentation.started,key_resp_slots_presentation.keys,key_resp_slots_presentation.rt,key_resp_slots_presentation.duration,Main_presentationInterval,Main_reward_seq,Random value generated,Main_reward_Img,Main_Cuml_rew,Main_currentTrialReward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,text_block_break.started,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[11,15],[15,15],[10,15],[8,15],[12,15],[6,15]]","[11,15]","[[15,15],[10,15],[8,15],[12,15],[6,15]]",1203.6957,up,0.918,,0.5,"[2,1,3]",0.25996528,stimuli/card_100_transparent.png,100,100,0,0,0,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.4258,up,0.5714,,1,"[2,1,3]",0.996591708,stimuli/card_100_transparent.png,200,100,1,0,1,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.3245,up,0.7354,,0.5,"[2,1,3]",0.103732209,stimuli/card_10_transparent.png,210,10,2,0,2,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.888,up,0.6101,,1.5,"[2,1,3]",0.065398885,stimuli/card_0_transparent.png,210,0,3,0,3,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.3212,up,0.4877,,1.5,"[2,1,3]",0.522095015,stimuli/card_100_transparent.png,310,100,4,0,4,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.6209,up,0.4269,,0.5,"[2,1,3]",0.054443811,stimuli/card_0_transparent.png,310,0,5,0,5,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.8714,up,1.1113,,1.5,"[2,1,3]",0.374251556,stimuli/card_100_transparent.png,410,100,6,0,6,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217.7995,up,0.4737,,0.5,"[2,1,3]",0.25898294,stimuli/card_100_transparent.png,510,100,7,0,7,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.0994,up,0.7084,,1.5,"[2,1,3]",0.310898173,stimuli/card_100_transparent.png,610,100,8,0,8,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.6178,up,0.2683,,1.5,"[2,1,3]",0.387954093,stimuli/card_100_transparent.png,710,100,9,0,9,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.7152,up,0.4196,,1,"[2,1,3]",0.940055501,stimuli/card_100_transparent.png,810,100,10,0,10,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.463,up,0.444,,1,"[1,2,3]",0.697951693,stimuli/card_10_transparent.png,820,10,11,0,11,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.2278,up,0.6258,,1,"[1,2,3]",0.990592986,stimuli/card_10_transparent.png,830,10,12,0,12,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.1751,up,0.1721,,1.5,"[1,2,3]",0.591641727,stimuli/card_10_transparent.png,840,10,13,0,13,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.1732,up,0.2197,,1.5,"[1,2,3]",0.760315143,stimuli/card_10_transparent.png,850,10,14,0,14,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.2254,4,0,4,0,1
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[8,15],[12,15],[10,15],[6,15],[15,15]]","[8,15]","[[12,15],[10,15],[6,15],[15,15]]",1238.2215,up,1.1725,,1,"[3,2,1]",0.204197092,stimuli/card_10_transparent.png,10,10,0,0,0,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.7162,up,0.4537,,1,"[3,2,1]",0.782515357,stimuli/card_10_transparent.png,20,10,1,0,1,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.5016,up,0.2361,,1.5,"[3,2,1]",0.949611875,stimuli/card_10_transparent.png,30,10,2,0,2,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.5518,up,0.1303,,1,"[3,2,1]",0.601775042,stimuli/card_10_transparent.png,40,10,3,0,3,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.015,up,0.4311,,0.5,"[3,2,1]",0.152910773,stimuli/card_100_transparent.png,140,100,4,0,4,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.2777,up,0.6345,,0.5,"[3,2,1]",0.599139164,stimuli/card_10_transparent.png,150,10,5,0,5,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.7277,up,0.4811,,1,"[3,2,1]",0.398853956,stimuli/card_10_transparent.png,160,10,6,0,6,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.5243,up,0.4792,,1,"[3,2,1]",0.29000481,stimuli/card_10_transparent.png,170,10,7,0,7,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.3277,up,0.4578,,1,"[3,1,2]",0.614191586,stimuli/card_100_transparent.png,270,100,8,0,8,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.1098,up,0.478,,1,"[3,1,2]",0.571030785,stimuli/card_100_transparent.png,370,100,9,0,9,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.9065,up,0.4216,,1.5,"[3,1,2]",0.250869678,stimuli/card_100_transparent.png,470,100,10,0,10,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.1566,up,0.4767,,1,"[3,1,2]",0.689482166,stimuli/card_100_transparent.png,570,100,11,0,11,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.954,up,0.4291,,0.5,"[3,1,2]",0.165355393,stimuli/card_10_transparent.png,580,10,12,0,12,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.2029,up,0.6317,,0.5,"[3,1,2]",0.78540349,stimuli/card_100_transparent.png,680,100,13,0,13,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.6553,up,0.4866,,1,"[3,1,2]",0.288703194,stimuli/card_100_transparent.png,780,100,14,0,14,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.4697,5,0,5,0,1
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[10,15],[15,15],[6,15],[12,15]]","[10,15]","[[15,15],[6,15],[12,15]]",1269.4649,up,0.3351,,0.5,"[3,1,2]",0.727832415,stimuli/card_100_transparent.png,100,100,0,0,0,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.6467,up,0.2702,,1.5,"[3,1,2]",0.263952942,stimuli/card_100_transparent.png,200,100,1,0,1,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.7328,up,0.1711,,1,"[3,1,2]",0.240399711,stimuli/card_100_transparent.png,300,100,2,0,2,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.2302,up,1.3167,,1,"[3,1,2]",0.093789402,stimuli/card_0_transparent.png,300,0,3,0,3,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276.8778,up,0.8328,,0.5,"[3,1,2]",0.514698585,stimuli/card_100_transparent.png,400,100,4,0,4,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.5245,up,0.0788,,0.5,"[3,1,2]",0.029228893,stimuli/card_0_transparent.png,400,0,5,0,5,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.4257,up,0.2543,,0.5,"[3,1,2]",0.125065707,stimuli/card_10_transparent.png,410,10,6,0,6,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.4928,up,0.1117,,1.5,"[3,1,2]",0.487269587,stimuli/card_100_transparent.png,510,100,7,0,7,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282.4278,up,1.7995,,1.5,"[3,1,2]",0.915605959,stimuli/card_100_transparent.png,610,100,8,0,8,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.0567,up,0.0761,,1,"[3,1,2]",0.892049849,stimuli/card_100_transparent.png,710,100,9,0,9,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287.4533,up,0.0168,,1.5,"[1,3,2]",0.988911865,stimuli/card_0_transparent.png,710,0,10,0,10,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.3028,up,0.0757,,1.5,"[1,3,2]",0.910670958,stimuli/card_0_transparent.png,710,0,11,0,11,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291.1849,up,0.3282,,1,"[1,3,2]",0.193369777,stimuli/card_10_transparent.png,720,10,12,0,12,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292.8372,up,0.0599,,1,"[1,3,2]",0.760627308,stimuli/card_0_transparent.png,720,0,13,0,13,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.2192,up,0.2917,,1.5,"[1,3,2]",0.091253922,stimuli/card_100_transparent.png,820,100,14,0,14,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.3155,6,0,6,0,1
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[15,15],[12,15],[6,15]]","[15,15]","[[12,15],[6,15]]",1301.3151,up,0.5258,,0.5,"[3,1,2]",0.275638425,stimuli/card_100_transparent.png,100,100,0,0,0,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.6833,up,0.5899,,0.5,"[3,1,2]",0.595431303,stimuli/card_100_transparent.png,200,100,1,0,1,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.0985,right,0.2098,,1,"[3,1,2]",0.313303062,stimuli/card_10_transparent.png,210,10,2,0,2,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.6294,right,0.9719,,1,"[3,1,2]",0.029217844,stimuli/card_0_transparent.png,210,0,3,0,3,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.9284,right,0.468,,1.5,"[3,1,2]",0.969246518,stimuli/card_10_transparent.png,220,10,4,0,4,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.2095,right,0.4857,,1,"[3,1,2]",0.87904688,stimuli/card_10_transparent.png,230,10,5,0,5,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.0282,right,0.1303,,1,"[3,1,2]",0.168179312,stimuli/card_100_transparent.png,330,100,6,0,6,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.4749,right,0.0589,,0.5,"[3,1,2]",0.805035102,stimuli/card_10_transparent.png,340,10,7,0,7,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314.3594,right,0.0796,,1,"[3,1,2]",0.585017589,stimuli/card_10_transparent.png,350,10,8,0,8,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.7575,right,0.9698,,1.5,"[3,1,2]",0.694646306,stimuli/card_10_transparent.png,360,10,9,0,9,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.5556,left,0.001,,1.5,"[3,1,2]",0.856005384,stimuli/card_0_transparent.png,360,0,10,0,10,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.3695,left,0.5587,,1.5,"[3,1,2]",0.894535045,stimuli/card_0_transparent.png,360,0,11,0,11,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.7397,left,0.4289,,1,"[3,1,2]",0.803631744,stimuli/card_0_transparent.png,360,0,12,0,12,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324.4878,left,0.1583,,1,"[3,1,2]",0.868114186,stimuli/card_0_transparent.png,360,0,13,0,13,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.9529,left,0.1761,,1.5,"[3,1,2]",0.969472275,stimuli/card_0_transparent.png,360,0,14,0,14,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.9324,7,0,7,0,1
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[12,15],[6,15]]","[12,15]","[[6,15]]",1332.9317,left,0.3583,,1.5,"[2,1,3]",0.504909128,stimuli/card_10_transparent.png,10,10,0,0,0,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335.1127,left,0.0893,,1,"[2,1,3]",0.308908649,stimuli/card_10_transparent.png,20,10,1,0,1,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.5292,left,0.0728,,1.5,"[2,1,3]",0.228451053,stimuli/card_10_transparent.png,30,10,2,0,2,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.4272,left,0.0657,,0.5,"[2,1,3]",0.207840567,stimuli/card_10_transparent.png,40,10,3,0,3,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.326,left,0.0012,,1.5,"[2,1,3]",0.038048259,stimuli/card_0_transparent.png,40,0,4,0,4,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.1395,left,0.3823,,0.5,"[2,1,3]",0.005093947,stimuli/card_0_transparent.png,40,0,5,0,5,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.3279,left,0.0365,,1.5,"[2,1,3]",0.238810871,stimuli/card_10_transparent.png,50,10,6,0,6,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.1733,left,0.6897,,1.5,"[2,1,3]",0.498631921,stimuli/card_10_transparent.png,60,10,7,0,7,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.6895,left,0.2325,,1,"[2,1,3]",0.38068121,stimuli/card_10_transparent.png,70,10,8,0,8,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348.2529,left,0.7851,,0.5,"[2,1,3]",0.888442819,stimuli/card_10_transparent.png,80,10,9,0,9,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.8681,left,0.0348,,1,"[2,1,3]",0.224606122,stimuli/card_10_transparent.png,90,10,10,0,10,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.2343,left,0.2429,,1,"[2,1,3]",0.824129886,stimuli/card_10_transparent.png,100,10,11,0,11,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.8024,left,1.6762,,1,"[2,3,1]",0.16799802,stimuli/card_100_transparent.png,200,100,12,0,12,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355.7994,left,0.6406,,0.5,"[2,3,1]",0.0453297,stimuli/card_0_transparent.png,200,0,13,0,13,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.2636,right,0.0152,,1,"[2,3,1]",0.308018823,stimuli/card_100_transparent.png,300,100,14,0,14,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358.5966,8,0,8,0,1
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[6,15]]","[6,15]",[],1363.5971,up,0.8177,,1,"[1,3,2]",0.731962982,stimuli/card_0_transparent.png,0,0,0,0,0,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.7435,right,0.0039,,1,"[1,3,2]",0.683824712,stimuli/card_10_transparent.png,10,10,1,0,1,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367.0575,right,0.4303,,1,"[1,3,2]",0.552386914,stimuli/card_10_transparent.png,20,10,2,0,2,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368.8068,right,0.3777,,0.5,"[1,3,2]",0.288711179,stimuli/card_10_transparent.png,30,10,3,0,3,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.0071,right,0.3766,,1,"[1,3,2]",0.058178809,stimuli/card_0_transparent.png,30,0,4,0,4,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.703,right,0.1683,,1.5,"[1,3,2]",0.971570392,stimuli/card_10_transparent.png,40,10,5,0,5,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373.6868,right,0.1126,,0.5,"[3,2,1]",0.665685463,stimuli/card_100_transparent.png,140,100,6,0,6,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.6161,right,0.41,,1.5,"[3,2,1]",0.797379676,stimuli/card_100_transparent.png,240,100,7,0,7,0,1,,,,,,
,2023-08-30_13h47.55.372,slotMachine_updated,2023.1.3,MacIntel,60.06006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.8505,right,1.0767,,1.5,"[3,2,1]",0.467663916,stimuli/card_100_transparent.png,340,100,8,0,8,0,1,,,,,,
